split,workflow_id,num_nodes,num_edges,depth,width,edge_density,total_work,critical_path_estimate,cp_ratio
train,job_3907,15,16,12.0,4.0,0.0761904761904762,480.5,296.5,0.6170655567117586
train,job_3920,8,8,6.0,2.0,0.14285714285714285,381.5,292.0,0.765399737876802
train,job_3896,7,5,6.0,2.0,0.11904761904761904,272.5,202.0,0.7412844036697248
train,job_3923,7,5,5.0,2.0,0.11904761904761904,352.0,210.0,0.5965909090909091
train,job_3935,8,8,6.0,2.0,0.14285714285714285,415.0,331.0,0.7975903614457831
train,job_3945,7,6,5.0,2.0,0.14285714285714285,282.5,190.0,0.672566371681416
train,job_3925,8,6,6.0,2.0,0.10714285714285714,285.0,148.5,0.5210526315789473
train,job_3947,8,6,6.0,2.0,0.10714285714285714,289.0,151.5,0.5242214532871973
train,job_3918,7,6,5.0,3.0,0.14285714285714285,211.0,134.0,0.6350710900473934
train,job_3930,7,5,5.0,2.0,0.11904761904761904,307.5,210.0,0.6829268292682927
train,job_3938,8,6,6.0,2.0,0.10714285714285714,537.5,429.0,0.7981395348837209
train,job_3950,7,5,5.0,2.0,0.11904761904761904,211.0,134.0,0.6350710900473934
train,job_3943,7,6,5.0,3.0,0.14285714285714285,209.5,130.5,0.6229116945107399
train,job_1376,16,19,10.0,6.0,0.07916666666666666,477.5,408.5,0.8554973821989529
train,job_3898,7,6,5.0,3.0,0.14285714285714285,206.5,130.5,0.6319612590799032
train,job_3958,6,3,4.0,3.0,0.1,307.5,285.5,0.9284552845528455
train,job_3903,7,5,5.0,2.0,0.11904761904761904,144.5,97.5,0.6747404844290658
train,job_3954,7,6,5.0,2.0,0.14285714285714285,161.0,128.0,0.7950310559006211
train,job_3969,6,0,1.0,6.0,0.0,36.0,12.0,0.3333333333333333
train,job_3952,7,7,5.0,2.0,0.16666666666666666,228.5,191.5,0.838074398249453
train,job_3956,7,7,5.0,2.0,0.16666666666666666,231.0,196.0,0.8484848484848485
train,job_3905,7,6,5.0,3.0,0.14285714285714285,180.5,107.0,0.592797783933518
train,job_3960,7,7,5.0,2.0,0.16666666666666666,303.0,266.0,0.8778877887788779
train,job_3941,8,7,6.0,3.0,0.125,224.5,124.0,0.5523385300668151
train,job_3965,7,6,5.0,3.0,0.14285714285714285,176.5,137.5,0.7790368271954674
train,job_3962,7,5,5.0,2.0,0.11904761904761904,206.0,165.0,0.8009708737864077
train,job_3968,7,5,5.0,2.0,0.11904761904761904,253.5,187.5,0.7396449704142012
train,job_1381,5,5,4.0,2.0,0.25,317.0,305.0,0.9621451104100947
train,job_2851,5,0,1.0,5.0,0.0,42.0,19.0,0.4523809523809524
train,job_2852,8,0,1.0,8.0,0.0,64.0,21.0,0.328125
train,job_2853,11,0,1.0,11.0,0.0,32.0,5.0,0.15625
train,job_2855,6,0,1.0,6.0,0.0,26.0,6.0,0.23076923076923078
train,job_6323,21,39,8.0,8.0,0.09285714285714286,56.0,27.0,0.48214285714285715
train,job_3325,7,6,6.0,2.0,0.14285714285714285,38.0,35.0,0.9210526315789473
train,job_11511,7,5,4.0,3.0,0.11904761904761904,1058.5,776.0,0.733112895606991
train,job_2860,13,13,9.0,4.0,0.08333333333333333,46.0,26.0,0.5652173913043478
train,job_2858,22,25,10.0,11.0,0.05411255411255411,66.0,28.0,0.42424242424242425
train,job_11512,6,3,4.0,3.0,0.1,309.0,237.0,0.7669902912621359
train,job_6311,11,10,8.0,4.0,0.09090909090909091,62.0,53.0,0.8548387096774194
train,job_931,5,3,3.0,2.0,0.15,177.0,130.0,0.7344632768361582
train,job_3679,9,4,3.0,5.0,0.05555555555555555,251.5,163.0,0.6481113320079522
train,job_3971,6,0,1.0,6.0,0.0,37.0,12.0,0.32432432432432434
train,job_3443,6,5,4.0,3.0,0.16666666666666666,228.5,193.5,0.8468271334792122
train,job_3444,6,6,4.0,3.0,0.2,213.0,185.0,0.8685446009389671
train,job_3445,6,5,4.0,3.0,0.16666666666666666,221.0,188.5,0.8529411764705882
train,job_3974,7,5,5.0,2.0,0.11904761904761904,256.0,180.0,0.703125
train,job_3871,21,45,8.0,6.0,0.10714285714285714,152.5,72.5,0.47540983606557374
train,job_11514,7,5,4.0,3.0,0.11904761904761904,214.0,147.0,0.6869158878504673
train,job_3976,7,5,5.0,2.0,0.11904761904761904,221.5,177.5,0.801354401805869
train,job_3978,6,3,4.0,3.0,0.1,241.0,226.0,0.9377593360995851
train,job_12578,13,3,2.0,12.0,0.019230769230769232,385.5,165.0,0.4280155642023346
train,job_12576,6,8,2.0,4.0,0.26666666666666666,9.0,4.0,0.4444444444444444
train,job_1380,6,6,5.0,2.0,0.2,285.5,274.5,0.9614711033274956
train,job_3446,6,5,4.0,3.0,0.16666666666666666,587.0,461.5,0.7862010221465077
train,job_6306,10,11,7.0,3.0,0.12222222222222222,49.5,45.0,0.9090909090909091
train,job_3447,6,5,4.0,3.0,0.16666666666666666,592.0,469.5,0.7930743243243243
train,job_9730,5,4,3.0,3.0,0.2,83.0,41.0,0.4939759036144578
train,job_3980,7,4,4.0,3.0,0.09523809523809523,268.5,229.5,0.8547486033519553
train,job_3984,7,3,4.0,4.0,0.07142857142857142,185.5,147.5,0.7951482479784366
train,job_3681,7,1,2.0,6.0,0.023809523809523808,456.5,254.5,0.5575027382256298
train,job_3982,7,4,5.0,3.0,0.09523809523809523,213.5,200.5,0.9391100702576113
train,job_11120,16,20,5.0,7.0,0.08333333333333333,981.0,360.0,0.3669724770642202
train,job_1979,6,2,3.0,4.0,0.06666666666666667,398.0,272.0,0.6834170854271356
train,job_2864,14,17,7.0,6.0,0.09340659340659341,44.0,24.5,0.5568181818181818
train,job_2862,21,20,9.0,13.0,0.047619047619047616,59.0,25.0,0.423728813559322
train,job_636,7,6,5.0,2.0,0.14285714285714285,270.0,263.0,0.9740740740740741
train,job_2866,5,0,1.0,5.0,0.0,37.5,16.0,0.4266666666666667
train,job_3995,8,4,5.0,4.0,0.07142857142857142,296.5,238.5,0.8043844856661045
train,job_3991,7,3,4.0,4.0,0.07142857142857142,219.0,172.0,0.7853881278538812
train,job_2868,11,0,1.0,11.0,0.0,16.0,2.0,0.125
train,job_3989,7,3,4.0,4.0,0.07142857142857142,146.0,108.0,0.7397260273972602
train,job_4001,8,5,5.0,4.0,0.08928571428571429,185.5,134.5,0.7250673854447439
train,job_3993,7,3,4.0,4.0,0.07142857142857142,197.5,140.5,0.7113924050632912
train,job_1725,5,4,3.0,3.0,0.2,20.5,13.0,0.6341463414634146
train,job_2870,6,0,1.0,6.0,0.0,23.0,5.0,0.21739130434782608
train,job_4003,7,3,4.0,4.0,0.07142857142857142,134.5,99.5,0.7397769516728625
train,job_6407,5,4,4.0,2.0,0.2,123.5,112.0,0.9068825910931174
train,job_6404,5,4,4.0,2.0,0.2,127.5,118.0,0.9254901960784314
train,job_6413,5,4,4.0,2.0,0.2,132.5,123.5,0.9320754716981132
train,job_6410,5,4,4.0,2.0,0.2,116.0,106.5,0.9181034482758621
train,job_6217,7,6,3.0,5.0,0.14285714285714285,259.0,252.0,0.972972972972973
train,job_12579,41,0,1.0,41.0,0.0,233.0,16.0,0.06866952789699571
train,job_12939,6,0,1.0,6.0,0.0,205.0,68.0,0.33170731707317075
train,job_4008,8,5,5.0,4.0,0.08928571428571429,196.0,134.0,0.6836734693877551
train,job_6420,5,4,4.0,2.0,0.2,137.5,124.0,0.9018181818181819
train,job_4015,7,4,4.0,4.0,0.09523809523809523,218.5,159.0,0.7276887871853547
train,job_6219,10,21,3.0,5.0,0.23333333333333334,196.5,160.5,0.816793893129771
train,job_4006,15,12,11.0,5.0,0.05714285714285714,231.5,152.0,0.6565874730021598
train,job_6424,5,4,4.0,2.0,0.2,123.0,111.0,0.9024390243902439
train,job_6428,5,4,4.0,2.0,0.2,201.0,189.0,0.9402985074626866
train,job_6432,5,4,4.0,2.0,0.2,121.5,112.0,0.9218106995884774
train,job_5370,5,3,3.0,3.0,0.15,301.0,176.5,0.5863787375415282
train,job_4012,8,4,5.0,4.0,0.07142857142857142,259.0,194.0,0.749034749034749
train,job_6437,5,4,4.0,2.0,0.2,132.5,113.5,0.8566037735849057
train,job_4024,15,14,11.0,5.0,0.06666666666666667,316.5,196.5,0.6208530805687204
train,job_6445,5,4,4.0,2.0,0.2,132.5,118.0,0.8905660377358491
train,job_4026,7,3,4.0,4.0,0.07142857142857142,128.5,85.5,0.6653696498054474
train,job_4029,7,3,4.0,4.0,0.07142857142857142,191.0,140.5,0.7356020942408377
train,job_4032,7,3,4.0,4.0,0.07142857142857142,234.5,183.5,0.7825159914712153
train,job_4022,8,5,5.0,4.0,0.08928571428571429,203.5,148.5,0.7297297297297297
train,job_4017,7,3,4.0,4.0,0.07142857142857142,299.0,247.0,0.8260869565217391
train,job_120,9,5,3.0,4.0,0.06944444444444445,396.5,311.5,0.78562421185372
train,job_12017,6,5,4.0,3.0,0.16666666666666666,9.0,7.0,0.7777777777777778
train,job_4019,7,4,5.0,3.0,0.09523809523809523,248.5,208.5,0.8390342052313883
train,job_6442,5,4,4.0,2.0,0.2,130.5,121.5,0.9310344827586207
train,job_12238,6,4,2.0,3.0,0.13333333333333333,847.5,500.0,0.5899705014749262
train,job_9404,7,5,3.0,4.0,0.11904761904761904,541.0,316.0,0.5841035120147874
train,job_12583,5,4,3.0,3.0,0.2,65.0,62.0,0.9538461538461539
train,job_6456,5,4,4.0,2.0,0.2,165.5,153.0,0.9244712990936556
train,job_4038,7,3,4.0,4.0,0.07142857142857142,225.5,172.5,0.7649667405764967
train,job_4036,7,3,4.0,4.0,0.07142857142857142,207.5,148.5,0.7156626506024096
train,job_6460,5,4,4.0,2.0,0.2,141.0,126.0,0.8936170212765957
train,job_5535,6,5,6.0,1.0,0.16666666666666666,249.5,249.5,1.0
train,job_7106,14,13,3.0,12.0,0.07142857142857142,347.5,281.5,0.8100719424460432
train,job_4043,7,3,4.0,4.0,0.07142857142857142,121.5,82.5,0.6790123456790124
train,job_4045,8,5,5.0,4.0,0.08928571428571429,186.5,139.5,0.7479892761394102
train,job_4047,15,13,11.0,5.0,0.06190476190476191,240.5,150.5,0.6257796257796258
train,job_4049,7,4,4.0,4.0,0.09523809523809523,184.5,128.5,0.6964769647696477
train,job_4051,8,4,5.0,4.0,0.07142857142857142,340.0,284.5,0.836764705882353
train,job_10991,33,28,14.0,17.0,0.026515151515151516,1605.5,720.0,0.4484584241669262
train,job_7118,10,13,4.0,6.0,0.14444444444444443,115.0,99.0,0.8608695652173913
train,job_7124,12,17,4.0,7.0,0.12878787878787878,185.0,155.5,0.8405405405405405
train,job_7130,10,9,3.0,8.0,0.1,114.5,97.0,0.8471615720524017
train,job_7113,12,20,5.0,5.0,0.15151515151515152,183.5,159.0,0.8664850136239782
train,job_10993,8,7,7.0,2.0,0.125,19.0,17.0,0.8947368421052632
train,job_7127,10,17,5.0,5.0,0.18888888888888888,87.5,73.0,0.8342857142857143
train,job_932,5,3,3.0,2.0,0.15,172.0,125.0,0.7267441860465116
train,job_7132,12,11,4.0,9.0,0.08333333333333333,189.5,158.0,0.8337730870712401
train,job_7121,16,21,4.0,7.0,0.0875,326.0,258.5,0.7929447852760736
train,job_7110,15,20,4.0,10.0,0.09523809523809523,333.5,263.0,0.7886056971514243
train,job_7135,13,18,4.0,7.0,0.11538461538461539,308.0,213.5,0.6931818181818182
train,job_4041,7,4,5.0,3.0,0.09523809523809523,129.0,103.0,0.7984496124031008
train,job_6222,8,7,3.0,6.0,0.125,495.0,490.0,0.98989898989899
train,job_6472,5,4,4.0,2.0,0.2,148.0,135.0,0.9121621621621622
train,job_12580,6,5,3.0,4.0,0.16666666666666666,41.0,35.0,0.8536585365853658
train,job_10257,6,6,4.0,2.0,0.2,212.5,134.0,0.6305882352941177
train,job_12586,5,4,3.0,3.0,0.2,89.0,85.0,0.9550561797752809
train,job_1626,6,4,4.0,2.0,0.13333333333333333,430.5,418.5,0.9721254355400697
train,job_6479,5,4,4.0,2.0,0.2,155.5,140.0,0.9003215434083601
train,job_2876,14,17,8.0,5.0,0.09340659340659341,41.0,20.0,0.4878048780487805
train,job_2874,22,21,9.0,14.0,0.045454545454545456,61.0,22.5,0.36885245901639346
train,job_10811,6,3,4.0,3.0,0.1,419.5,372.5,0.8879618593563766
train,job_1185,9,0,1.0,9.0,0.0,27.0,7.0,0.25925925925925924
train,job_7103,12,11,4.0,9.0,0.08333333333333333,194.5,168.0,0.8637532133676092
train,job_4056,7,3,4.0,4.0,0.07142857142857142,241.5,185.5,0.7681159420289855
train,job_4065,7,4,5.0,3.0,0.09523809523809523,415.0,360.5,0.8686746987951808
train,job_4058,7,5,5.0,3.0,0.11904761904761904,208.5,152.0,0.7290167865707434
train,job_4063,15,14,12.0,4.0,0.06666666666666667,247.0,148.0,0.5991902834008097
train,job_1186,21,43,7.0,4.0,0.10238095238095238,385.0,291.0,0.7558441558441559
train,job_7143,10,21,4.0,5.0,0.23333333333333334,100.5,84.0,0.835820895522388
train,job_7146,11,17,4.0,8.0,0.15454545454545454,95.5,78.5,0.8219895287958116
train,job_7150,12,11,3.0,10.0,0.08333333333333333,182.5,151.5,0.8301369863013699
train,job_4060,7,3,4.0,4.0,0.07142857142857142,250.5,193.5,0.7724550898203593
train,job_11322,10,9,5.0,3.0,0.1,189.5,165.5,0.8733509234828496
train,job_7153,15,14,4.0,12.0,0.06666666666666667,323.0,256.0,0.7925696594427245
train,job_12588,6,6,5.0,2.0,0.2,105.0,87.0,0.8285714285714286
train,job_7159,12,23,5.0,7.0,0.17424242424242425,209.0,192.0,0.9186602870813397
train,job_7162,10,9,4.0,7.0,0.1,86.5,70.5,0.815028901734104
train,job_7156,15,24,4.0,11.0,0.11428571428571428,310.0,249.0,0.8032258064516129
train,job_2880,5,0,1.0,5.0,0.0,51.0,24.0,0.47058823529411764
train,job_11525,14,9,4.0,6.0,0.04945054945054945,791.0,390.0,0.49304677623261695
train,job_6492,5,4,4.0,2.0,0.2,161.0,146.0,0.906832298136646
train,job_2879,11,0,1.0,11.0,0.0,30.0,4.0,0.13333333333333333
train,job_10680,12,14,7.0,5.0,0.10606060606060606,326.0,254.0,0.7791411042944786
train,job_7171,12,11,3.0,10.0,0.08333333333333333,207.0,177.0,0.855072463768116
train,job_4071,7,3,4.0,4.0,0.07142857142857142,173.5,137.5,0.792507204610951
train,job_11527,8,9,6.0,2.0,0.16071428571428573,11.0,9.0,0.8181818181818182
train,job_4069,7,3,4.0,4.0,0.07142857142857142,201.0,172.0,0.8557213930348259
train,job_2882,6,0,1.0,6.0,0.0,32.0,8.0,0.25
train,job_6495,5,4,4.0,2.0,0.2,179.0,166.0,0.9273743016759777
train,job_7174,11,10,2.0,9.0,0.09090909090909091,96.0,21.0,0.21875
train,job_7165,14,19,4.0,7.0,0.1043956043956044,283.0,233.0,0.823321554770318
train,job_11531,19,20,8.0,4.0,0.05847953216374269,2023.0,1240.5,0.6131982204646564
train,job_1555,7,6,6.0,2.0,0.14285714285714285,225.5,186.5,0.8270509977827051
train,job_4076,6,3,4.0,3.0,0.1,218.0,186.0,0.8532110091743119
train,job_11532,7,5,3.0,3.0,0.11904761904761904,1010.5,996.5,0.9861454725383474
train,job_7178,11,12,5.0,5.0,0.10909090909090909,89.5,74.5,0.8324022346368715
train,job_12593,42,0,1.0,42.0,0.0,249.0,15.0,0.060240963855421686
train,job_4074,7,7,5.0,2.0,0.16666666666666666,266.5,228.5,0.8574108818011257
train,job_11530,5,3,3.0,2.0,0.15,402.0,400.0,0.9950248756218906
train,job_7182,8,13,4.0,4.0,0.23214285714285715,71.5,65.5,0.916083916083916
train,job_10814,6,3,4.0,3.0,0.1,367.5,309.5,0.8421768707482993
train,job_6502,5,4,4.0,2.0,0.2,198.5,185.0,0.9319899244332494
train,job_7168,13,12,4.0,10.0,0.07692307692307693,279.0,227.5,0.8154121863799283
train,job_12594,5,0,1.0,5.0,0.0,55.0,46.0,0.8363636363636363
train,job_7187,11,10,3.0,9.0,0.09090909090909091,94.5,71.5,0.7566137566137566
train,job_12020,5,4,2.0,4.0,0.2,7.0,4.0,0.5714285714285714
train,job_11535,5,4,5.0,1.0,0.2,68.5,68.5,1.0
train,job_11536,8,3,4.0,5.0,0.05357142857142857,1573.0,1361.0,0.8652256834075016
train,job_11257,6,4,3.0,3.0,0.13333333333333333,127.5,89.5,0.7019607843137254
train,job_3699,6,5,5.0,2.0,0.16666666666666666,42.0,39.0,0.9285714285714286
train,job_11537,5,3,4.0,2.0,0.15,625.0,522.0,0.8352
train,job_1777,14,12,4.0,9.0,0.06593406593406594,430.0,217.0,0.5046511627906977
train,job_7193,11,20,5.0,6.0,0.18181818181818182,89.5,71.0,0.7932960893854749
train,job_11538,6,4,5.0,2.0,0.13333333333333333,743.0,725.0,0.9757738896366084
train,job_7202,12,15,4.0,8.0,0.11363636363636363,182.5,153.0,0.8383561643835616
train,job_7205,11,10,4.0,8.0,0.09090909090909091,100.0,88.0,0.88
train,job_7199,11,10,3.0,9.0,0.09090909090909091,95.5,78.5,0.8219895287958116
train,job_6317,11,12,8.0,3.0,0.10909090909090909,37.5,32.0,0.8533333333333334
train,job_7190,13,16,5.0,6.0,0.10256410256410256,264.0,213.5,0.8087121212121212
train,job_163,6,5,5.0,2.0,0.16666666666666666,471.0,349.0,0.7409766454352441
train,job_7213,11,10,4.0,8.0,0.09090909090909091,81.0,62.5,0.7716049382716049
train,job_7216,7,6,4.0,4.0,0.14285714285714285,59.5,47.5,0.7983193277310925
train,job_7196,8,7,4.0,5.0,0.125,102.0,94.0,0.9215686274509803
train,job_1882,34,60,9.0,15.0,0.053475935828877004,3226.0,1272.0,0.39429634221946686
train,job_5922,13,10,6.0,5.0,0.0641025641025641,746.0,447.5,0.5998659517426274
train,job_7208,11,21,4.0,6.0,0.19090909090909092,89.0,73.5,0.8258426966292135
train,job_6517,5,4,4.0,2.0,0.2,202.5,188.0,0.928395061728395
train,job_4081,6,3,4.0,3.0,0.1,202.5,142.5,0.7037037037037037
train,job_6514,5,4,4.0,2.0,0.2,158.0,151.5,0.9588607594936709
train,job_6522,5,4,4.0,2.0,0.2,180.0,168.0,0.9333333333333333
train,job_3701,5,2,2.0,4.0,0.1,795.5,331.0,0.41609050911376494
train,job_3703,9,7,6.0,4.0,0.09722222222222222,659.0,245.5,0.37253414264036416
train,job_7230,10,9,3.0,8.0,0.1,91.0,80.0,0.8791208791208791
train,job_7237,8,7,3.0,6.0,0.125,55.0,41.0,0.7454545454545455
train,job_7234,12,22,5.0,5.0,0.16666666666666666,180.5,156.0,0.8642659279778393
train,job_7224,12,20,4.0,7.0,0.15151515151515152,210.0,178.0,0.8476190476190476
train,job_7227,16,23,4.0,9.0,0.09583333333333334,377.0,304.5,0.8076923076923077
train,job_12835,5,0,1.0,5.0,0.0,48.0,15.0,0.3125
train,job_6530,5,4,4.0,2.0,0.2,180.5,167.0,0.925207756232687
train,job_4085,7,3,4.0,4.0,0.07142857142857142,217.0,161.0,0.7419354838709677
train,job_10681,6,4,3.0,3.0,0.13333333333333333,561.5,480.5,0.8557435440783615
train,job_10415,8,5,5.0,4.0,0.08928571428571429,566.0,356.5,0.6298586572438163
train,job_7243,9,0,1.0,9.0,0.0,48.0,17.5,0.3645833333333333
train,job_7259,7,6,3.0,5.0,0.14285714285714285,115.0,103.0,0.8956521739130435
train,job_7256,12,26,4.0,6.0,0.19696969696969696,178.0,148.5,0.8342696629213483
train,job_7262,12,13,4.0,8.0,0.09848484848484848,315.5,258.5,0.8193343898573693
train,job_7250,16,21,4.0,12.0,0.0875,339.5,275.5,0.8114874815905744
train,job_7270,11,0,1.0,11.0,0.0,143.0,96.0,0.6713286713286714
train,job_7247,12,17,4.0,8.0,0.12878787878787878,199.0,170.5,0.8567839195979899
train,job_7268,9,8,3.0,7.0,0.1111111111111111,102.5,88.5,0.8634146341463415
train,job_4092,7,5,5.0,3.0,0.11904761904761904,203.0,148.0,0.729064039408867
train,job_4090,6,3,4.0,3.0,0.1,135.0,89.0,0.6592592592592592
train,job_4094,8,6,6.0,2.0,0.10714285714285714,273.5,222.5,0.8135283363802559
train,job_7265,9,8,4.0,6.0,0.1111111111111111,116.0,106.0,0.9137931034482759
train,job_9699,5,3,4.0,2.0,0.15,214.5,205.0,0.9557109557109557
train,job_7244,11,10,3.0,9.0,0.09090909090909091,97.0,79.0,0.8144329896907216
train,job_7253,11,10,3.0,9.0,0.09090909090909091,128.5,111.0,0.8638132295719845
train,job_933,5,3,3.0,2.0,0.15,217.0,164.0,0.7557603686635944
train,job_7276,12,11,3.0,10.0,0.08333333333333333,224.5,190.5,0.8485523385300668
train,job_1310,6,5,4.0,3.0,0.16666666666666666,107.0,83.0,0.7757009345794392
train,job_4099,7,4,4.0,3.0,0.09523809523809523,237.5,190.5,0.8021052631578948
train,job_7283,8,7,3.0,6.0,0.125,121.0,107.0,0.8842975206611571
train,job_7286,11,14,4.0,7.0,0.12727272727272726,186.5,159.5,0.8552278820375335
train,job_7289,16,33,4.0,7.0,0.1375,343.5,273.0,0.7947598253275109
train,job_4108,7,6,5.0,2.0,0.14285714285714285,233.0,169.0,0.7253218884120172
train,job_7279,16,15,3.0,14.0,0.0625,378.0,305.0,0.8068783068783069
train,job_4101,6,3,4.0,3.0,0.1,158.0,111.0,0.7025316455696202
train,job_7241,11,10,3.0,9.0,0.09090909090909091,103.5,85.5,0.8260869565217391
train,job_4110,8,5,5.0,4.0,0.08928571428571429,194.0,130.0,0.6701030927835051
train,job_4103,15,12,11.0,4.0,0.05714285714285714,248.0,160.0,0.6451612903225806
train,job_4105,8,6,6.0,2.0,0.10714285714285714,423.0,361.0,0.8534278959810875
train,job_7272,9,11,4.0,4.0,0.1527777777777778,113.0,96.5,0.8539823008849557
train,job_4097,7,5,5.0,2.0,0.11904761904761904,274.5,238.5,0.8688524590163934
train,job_2887,14,13,6.0,9.0,0.07142857142857142,42.5,23.0,0.5411764705882353
train,job_2885,22,21,9.0,14.0,0.045454545454545456,61.0,26.0,0.4262295081967213
train,job_640,7,5,4.0,2.0,0.11904761904761904,571.0,561.0,0.9824868651488616
train,job_4113,6,3,4.0,3.0,0.1,232.5,193.5,0.832258064516129
train,job_2889,5,0,1.0,5.0,0.0,45.5,20.0,0.43956043956043955
train,job_2890,8,0,1.0,8.0,0.0,64.0,20.0,0.3125
train,job_7294,11,0,1.0,11.0,0.0,190.5,133.0,0.6981627296587927
train,job_1557,5,4,4.0,2.0,0.2,390.0,266.0,0.6820512820512821
train,job_12591,22,43,9.0,10.0,0.09307359307359307,64.5,43.0,0.6666666666666666
train,job_2891,11,0,1.0,11.0,0.0,31.0,5.0,0.16129032258064516
train,job_10822,9,8,3.0,7.0,0.1111111111111111,32.5,26.0,0.8
train,job_7296,10,9,3.0,8.0,0.1,108.5,89.5,0.8248847926267281
train,job_5097,6,6,4.0,2.0,0.2,391.0,388.0,0.9923273657289002
train,job_2893,6,0,1.0,6.0,0.0,30.0,7.0,0.23333333333333334
train,job_12601,41,0,1.0,41.0,0.0,242.0,16.0,0.06611570247933884
train,job_4120,7,3,4.0,4.0,0.07142857142857142,199.0,151.0,0.7587939698492462
train,job_9405,10,6,5.0,4.0,0.06666666666666667,2354.0,2230.5,0.947536108751062
train,job_4124,7,4,5.0,3.0,0.09523809523809523,289.0,239.0,0.8269896193771626
train,job_7307,11,17,4.0,8.0,0.15454545454545454,207.5,180.5,0.8698795180722891
train,job_7304,15,26,4.0,7.0,0.12380952380952381,317.0,254.5,0.8028391167192429
train,job_4131,6,4,4.0,3.0,0.13333333333333333,194.0,141.0,0.7268041237113402
train,job_4129,7,3,4.0,4.0,0.07142857142857142,126.0,92.0,0.7301587301587301
train,job_7313,11,22,4.0,5.0,0.2,105.0,85.0,0.8095238095238095
train,job_7310,10,17,5.0,5.0,0.18888888888888888,104.5,89.0,0.8516746411483254
train,job_7316,10,17,4.0,5.0,0.18888888888888888,123.0,111.0,0.9024390243902439
train,job_438,5,4,4.0,2.0,0.2,236.0,234.0,0.9915254237288136
train,job_11545,6,4,3.0,2.0,0.13333333333333333,395.5,392.5,0.9924146649810367
train,job_10218,10,5,2.0,7.0,0.05555555555555555,480.0,139.0,0.28958333333333336
train,job_4127,8,5,5.0,4.0,0.08928571428571429,203.0,151.5,0.7463054187192119
train,job_7319,11,20,5.0,5.0,0.18181818181818182,60.0,49.0,0.8166666666666667
train,job_4117,7,3,4.0,4.0,0.07142857142857142,260.5,201.5,0.7735124760076776
train,job_7322,11,10,4.0,8.0,0.09090909090909091,95.5,76.5,0.8010471204188482
train,job_7334,11,19,6.0,4.0,0.17272727272727273,115.5,98.0,0.8484848484848485
train,job_7328,11,20,5.0,3.0,0.18181818181818182,119.5,103.5,0.8661087866108786
train,job_7331,16,25,6.0,7.0,0.10416666666666667,351.5,261.0,0.7425320056899004
train,job_7301,8,8,5.0,3.0,0.14285714285714285,233.0,204.5,0.8776824034334764
train,job_4134,8,5,5.0,3.0,0.08928571428571429,398.0,335.5,0.842964824120603
train,job_4139,7,5,5.0,2.0,0.11904761904761904,137.5,106.5,0.7745454545454545
train,job_6228,6,5,5.0,2.0,0.16666666666666666,163.0,120.0,0.7361963190184049
train,job_6545,5,4,4.0,2.0,0.2,179.0,165.0,0.9217877094972067
train,job_7325,12,12,5.0,7.0,0.09090909090909091,208.5,183.0,0.8776978417266187
train,job_4141,7,5,5.0,2.0,0.11904761904761904,231.5,189.5,0.8185745140388769
train,job_6548,5,4,4.0,2.0,0.2,163.0,148.0,0.9079754601226994
train,job_1633,9,4,5.0,5.0,0.05555555555555555,795.0,415.5,0.5226415094339623
train,job_4143,7,4,5.0,3.0,0.09523809523809523,239.0,198.0,0.8284518828451883
train,job_7355,10,21,4.0,5.0,0.23333333333333334,107.0,96.0,0.897196261682243
train,job_7345,11,10,4.0,8.0,0.09090909090909091,98.5,81.5,0.8274111675126904
train,job_4145,7,3,4.0,4.0,0.07142857142857142,155.0,115.0,0.7419354838709677
train,job_4147,7,6,5.0,2.0,0.14285714285714285,254.5,221.5,0.8703339882121808
train,job_7365,11,17,5.0,5.0,0.15454545454545454,97.0,82.0,0.845360824742268
train,job_7374,11,19,6.0,3.0,0.17272727272727273,64.0,50.5,0.7890625
train,job_7371,11,20,5.0,4.0,0.18181818181818182,211.0,183.0,0.8672985781990521
train,job_7378,11,10,4.0,8.0,0.09090909090909091,130.5,113.5,0.8697318007662835
train,job_7368,13,34,4.0,7.0,0.21794871794871795,393.0,316.5,0.8053435114503816
train,job_7384,11,22,5.0,4.0,0.2,70.0,54.5,0.7785714285714286
train,job_7381,11,15,5.0,6.0,0.13636363636363635,103.0,87.0,0.8446601941747572
train,job_7388,11,16,5.0,7.0,0.14545454545454545,65.0,50.0,0.7692307692307693
train,job_7361,11,13,5.0,6.0,0.11818181818181818,115.0,97.5,0.8478260869565217
train,job_10818,6,4,4.0,2.0,0.13333333333333333,350.5,225.0,0.6419400855920114
train,job_2896,13,16,7.0,5.0,0.10256410256410256,45.0,22.0,0.4888888888888889
train,job_2898,22,31,11.0,11.0,0.0670995670995671,64.0,28.0,0.4375
train,job_11551,10,9,6.0,2.0,0.1,1429.5,1416.5,0.9909059111577475
train,job_11553,9,8,5.0,2.0,0.1111111111111111,1259.0,1239.0,0.9841143764892772
train,job_11550,5,4,4.0,2.0,0.2,267.0,266.0,0.9962546816479401
train,job_7391,15,26,5.0,7.0,0.12380952380952381,312.0,247.0,0.7916666666666666
train,job_4149,7,3,4.0,4.0,0.07142857142857142,211.5,140.5,0.6643026004728132
train,job_7398,14,18,5.0,7.0,0.0989010989010989,291.0,235.5,0.8092783505154639
train,job_12599,18,35,6.0,8.0,0.11437908496732026,78.0,41.0,0.5256410256410257
train,job_7394,15,14,4.0,12.0,0.06666666666666667,300.5,238.5,0.7936772046589018
