active_server_utilization,avg_cpu_utilization,avg_gpu_utilization,deadline_miss_rate,defer_count,energy_idle_active,group_energy_active_total,group_id,group_makespan,group_size,idle_timeout_s,method,migration_count,num_tasks,peak_active_power,power_envelope_violation,server_activated_count,total_active_window_time,total_cpu_active_capacity_time,total_cpu_busy_capacity_time,total_gpu_active_capacity_time,total_gpu_busy_capacity_time,total_task_busy_time,workflow_ids
0.5951835473178658,0.11953973438091427,0.3267877936750515,0.0,14.0,235280.95734968182,468625.70132661005,group_018,103.13481197071278,5.0,300.0,PCEA-PPO,0.0,42.0,7562.252392984723,1.0052361550131041e-06,5.0,490.22432200202735,25180.924447628713,3010.121019935407,2218.0663876526082,724.8370210457873,291.7734509506623,"job_4941,job_4945,job_4947,job_4949,job_4952"
0.8242466366965103,0.15875500192421604,0.4489805419650339,0.0,0.0,244877.81206057617,463799.21308095765,group_018,103.13481197071278,5.0,300.0,PCEA-AER,10.0,42.0,8219.339570936112,0.0008948447929642917,5.0,514.2164587792632,26332.54701293604,4180.423551708171,2266.05066120708,1017.4126539889781,423.84118668279746,"job_4941,job_4945,job_4947,job_4949,job_4952"
0.34492421560482595,0.07688207172483406,0.19211011519344573,0.0,0.0,705083.1126589171,907750.7006296698,group_019,195.11256838710761,5.0,300.0,HEFT,0.0,37.0,11177.361125498786,0.0010873876176183,8.0,1557.9853449482596,84102.05660572002,6465.9403481670215,7781.181118295495,1494.8436009768125,537.3868730300926,"job_4954,job_4960,job_4962,job_4964,job_4968"
0.4029233900181718,0.09397994473078099,0.24860554256174083,0.0,12.0,506370.4610957172,721629.5658254758,group_019,214.47107227335835,5.0,300.0,PCEA-PPO,0.0,37.0,7838.892554493924,1.0202294920761642e-05,5.0,1062.6632401408974,54284.29874352249,5101.6353956654475,4640.826620206728,1153.7352198514636,428.17187516526496,"job_4954,job_4960,job_4962,job_4964,job_4968"
0.4845874199225113,0.11604267074164547,0.2996774606005425,0.0,0.0,464367.9127613161,675411.1552400684,group_019,195.11256838710761,5.0,300.0,PCEA-AER,7.0,37.0,8272.533860877778,0.0005960591330975879,5.0,975.562841935538,49948.81750709956,5796.19418391089,4292.476504516368,1286.3584585609583,472.7454805458151,"job_4954,job_4960,job_4962,job_4964,job_4968"
0.29562392985874486,0.06594630290103762,0.18270232683818513,0.0,0.0,767612.7388158041,997817.6510833917,group_020,191.85126314393995,5.0,300.0,HEFT,0.0,37.0,11787.416900057118,0.002053430365490505,9.0,1725.2037672211588,95064.94005063896,6269.18133184842,8435.625174036155,1541.208347631176,510.01151747303027,"job_4971,job_4973,job_4976,job_4982,job_4987"
0.6917983308092659,0.16215452157944496,0.4483743496094835,0.0,10.0,248121.99846491788,480140.38216884114,group_020,108.94422388482788,5.0,300.0,PCEA-PPO,0.0,37.0,7463.276715033335,1.3909777813195956e-07,5.0,516.8079834717082,26549.89078879924,4305.184838844253,2340.946653561351,1049.6204332610678,357.52690031463044,"job_4971,job_4973,job_4976,job_4982,job_4987"
0.7762678484041836,0.16748224682726015,0.5065425270437308,0.0,0.0,254929.48389049718,478727.9065667613,group_020,108.94422388482788,5.0,300.0,PCEA-AER,6.0,37.0,7561.672041666667,3.8377923314359724e-05,5.0,544.7211194241394,29632.82889667318,4962.972763462585,2396.772925466213,1214.067414415651,422.849491355695,"job_4971,job_4973,job_4976,job_4982,job_4987"
0.35530498950910017,0.2339811431265851,0.23273309085019492,0.0,0.0,627696.9191550304,1006714.7348771546,group_021,262.38229493782296,5.0,300.0,HEFT,0.0,35.0,6962.548375000001,0.0,5.0,1307.100549223056,71060.08499326008,16626.71991739529,7308.216854530573,1700.8638971583896,464.41934692903703,"job_4991,job_506,job_6159,job_6262,job_674"
0.5003590236357306,0.25691092852454334,0.3706385563103135,0.0,0.0,769784.6681990052,1108593.7056537226,group_021,407.16045632755277,5.0,300.0,PCEA-PPO,0.0,35.0,6517.502277777778,0.0,4.0,1454.583000571356,76273.0984770995,19595.392551195564,7431.610614704027,2754.441429294302,727.813729963015,"job_4991,job_506,job_6159,job_6262,job_674"
0.6185227859893923,0.35042968927014884,0.45491277120183654,0.0,0.0,693282.5446355175,1023368.2767572744,group_021,407.16045632755277,5.0,300.0,PCEA-AER,3.0,35.0,4905.6123472222225,0.0,4.0,1369.01487017168,72211.75911359098,25305.144307826526,7100.820817024304,3230.2540756802155,846.7668915594936,"job_4991,job_506,job_6159,job_6262,job_674"
0.3523477988576924,0.22255510239414905,0.2841877163345537,0.0,0.0,716780.13665553,1176844.5417474667,group_022,225.11518398636773,5.0,300.0,HEFT,0.0,28.0,9190.560070936112,0.0006066668232876698,7.0,1566.931369876773,82385.60372986786,18335.33647390453,7174.390584590283,2038.8736763268362,552.1048191371497,"job_678,job_680,job_683,job_6837,job_6842"
0.5071644729651378,0.303471849777357,0.32996258481975715,0.0,6.0,538513.8386798579,994268.3704726315,group_022,225.11518398636773,5.0,300.0,PCEA-PPO,0.0,28.0,7770.0963072916675,0.00017374962677612298,5.0,1121.3792463903515,60962.74293763683,18500.476366786155,6269.651763286398,2068.750501733728,568.723714489606,"job_678,job_680,job_683,job_6837,job_6842"
0.7384438419770137,0.38654115873492956,0.468333015655335,0.0,0.0,539872.3502251566,962039.8634492725,group_022,225.11518398636773,5.0,300.0,PCEA-AER,11.0,28.0,6526.641168402778,0.0,5.0,1124.6137976886816,61169.754220729985,23644.627676011816,6295.528173673041,2948.403694719419,830.4641335055901,"job_678,job_680,job_683,job_6837,job_6842"
0.3597185323618674,0.08607623494581035,0.24827436717112858,0.0,0.0,532289.4471115656,705218.7036282207,group_023,193.8243642025427,5.0,300.0,HEFT,0.0,57.0,9097.000725205555,3.430001269228306e-05,6.0,1147.2809723236487,58090.030030020585,5000.1710728732305,4587.288687145993,1138.9061958324487,412.69822757095915,"job_9021,job_9025,job_9028,job_9031,job_9034"
0.6210357704341298,0.14218475281864704,0.3713521969918086,0.0,5.0,266446.9780843533,449268.2329852126,group_023,115.52168206392051,5.0,300.0,PCEA-PPO,0.0,57.0,7240.923570936111,0.0,5.0,557.873169659185,28428.383292040977,4042.0826514126015,2421.9167080547268,899.3840904672915,346.45919372382195,"job_9021,job_9025,job_9028,job_9031,job_9034"
0.6422988775672167,0.14386209851277582,0.376274576232045,0.0,0.0,266423.2180843533,448887.7584071953,group_023,115.50968206392051,5.0,300.0,PCEA-AER,4.0,57.0,6862.892142984722,0.0,5.0,557.825169659185,28425.887292040974,4089.407797920661,2421.676708054727,911.2153770943062,358.29048035083673,"job_9021,job_9025,job_9028,job_9031,job_9034"
